blocking/getty-karate-video-id635808620_4.mp4,blocking,3,0
pouring/getty-milk-pours-on-cereal-in-slow-motion-video-id677075411_2.mp4,pouring,3,0
blowing/yt-NUKJUVJiswU_19.mp4,blowing,3,1
squatting/getty-man-playing-with-basketball-in-studio-video-id1349-115_1.mp4,squatting,3,0
flying/yt-YUjLbMwwJeg_1.mp4,flying,3,1
sewing/getty-interior-shots-of-a-woman-with-pink-painted-fingernails-operating-a-video-id453988114_12.mp4,sewing,3,1
diving/yt-Max5kYoP7mE_51.mp4,diving,4,0
swinging/getty-carefree-girl-swinging-on-tree-swing-video-id478466930_23.mp4,swinging,4,2
smiling/getty-french-director-rene-clair-shakes-hands-with-man-talks-to-french-video-id538089564_15.mp4,smiling,3,0
closing/getty-eye-video-id502911607_2.mp4,closing,4,0
assembling/yt-Z0f_0Uv1biQ_279.mp4,assembling,4,0
camping/flickr-4-3-7-3-9-8-2-5-13043739825_4.mp4,camping,3,1
bathing/giphy-1JPXSloYnik3m_4.mp4,bathing,3,1
racing/flickr-9-5-2-2-4-5-5-6-8995224556_18.mp4,racing,3,0
grinning/getty-doctor-consulting-patient-in-exam-room-video-id151320381_14.mp4,grinning,3,1
hammering/getty-blacksmith-at-work-with-hammer-video-id130674094_21.mp4,hammering,3,1
clinging/getty-sparrows-on-pine-tree-video-id583743922_8.mp4,clinging,5,0
biting/yt-jSI7Vz7yJCw_2.mp4,biting,3,1
adult+male+singing/yt-2NWbSuCrF8o_544.mp4,adult+male+singing,4,0
chewing/yt-Ue5I4aTZV_U_195.mp4,chewing,3,0
washing/giphy-BGMyQkJVDCa1W_11.mp4,washing,3,0
punting/yt-NBlFLVD9AnE_5.mp4,punting,3,0
running/flickr-5-8-2-5-1-7-9-3-3058251793_3.mp4,running,3,1
kicking/yt-DBt8sfmLoOU_2.mp4,kicking,3,0
rolling/vine-My-dog-rolling-around-in-the-sun-D-x-dog-cute-funny-MXA0i33dViU_2.mp4,rolling,3,1
catching/giphy-GlH9AeZ2pmnEk_0.mp4,catching,3,0
drumming/yt-H0YjpR__L98_15.mp4,drumming,3,0
bowing/giphy-ZXvz23IAZZbAQ_0.mp4,bowing,3,1
eating/getty-asia-girls-eating-video-id482673157_9.mp4,eating,3,0
burning/getty-shot-of-camper-making-food-by-campfire-video-id146260104_1.mp4,burning,3,1
sailing/vb-beautiful-yacht-in-calm-weather-sailing-on-the-ocean-btmdlvjviozz1l4s_10.mp4,sailing,4,0
crashing/giphy-13q9iiRJ0HstNu_0.mp4,crashing,3,1
adult+male+singing/yt-1oSOCT6HBRM_333.mp4,adult+male+singing,4,0
celebrating/giphy-R10MgkSmbEUZG_0.mp4,celebrating,3,0
smashing/giphy-YnqNLvV2K6RNu_8.mp4,smashing,3,1
performing/k5oLCKafcXQ_9.mp4,performing,4,0
peeling/flickr-7-0-8-7-7-8-9-9-6370877899_33.mp4,peeling,3,0
shopping/getty-shot-of-young-female-browsing-and-picking-up-vinyl-record-nakagusuku-video-id181841824_3.mp4,shopping,3,0
adult+male+singing/yt-2gM1wWqHh1U_218.mp4,adult+male+singing,4,0
tickling/yt-Cdznov-urkU_12.mp4,tickling,3,0
protesting/yt-6EjxwOq0Rpc_96.mp4,protesting,3,1
spinning/9-6-5-8-2-5-2-8-4496582528_4.mp4,spinning,3,1
filling/getty-blue-bottles-on-assembly-line-filling-with-chemicals-video-id579394652_7.mp4,filling,3,1
bending/getty-seamstress-outlining-pattern-on-fabric-and-discussing-work-with-video-id694114226_1.mp4,bending,3,0
trimming/yt-YxS4ZfNxuoo_667.mp4,trimming,4,2
bending/getty-girl-does-backbend-exercise-in-evening-field-video-id509234887_5.mp4,bending,3,0
pushing/giphy-QVRatEjk7GRwc_1.mp4,pushing,3,1
marching/yt-0eiAzwmtv9k_10.mp4,marching,3,1
bicycling/yt-E1iLxkckbfg_86.mp4,bicycling,3,0
pulling/vine-Pulling-off-the-tape-2-indydoday-bigcarpix-joseldigregorio-hHAADwhaF2P_1.mp4,pulling,3,1
wrestling/yt-i-xJcKYGRbg_30.mp4,wrestling,3,0
rolling/getty-medium-shot-of-a-woman-rolling-dough-in-a-kitchen-video-id629837880_10.mp4,rolling,4,0
coaching/giphy-8RqUPtb4FKoUM_0.mp4,coaching,3,1
interviewing/getty-chris-mcmillan-on-what-it-means-to-receive-this-award-from-marie-and-video-id638259802_4.mp4,interviewing,3,1
drenching/getty-teenage-girl-lies-in-honey-slow-motion-close-up-video-id846749352_1.mp4,drenching,3,0
pedaling/getty-sequence-showing-cyclists-negotiating-heavy-buses-and-taxis-on-a-busy-video-id837370484_4.mp4,pedaling,4,0
vacuuming/yt-_iXd5bH4u1c_223.mp4,vacuuming,3,0
pedaling/getty-mountain-biker-descends-steep-mountain-slope-below-eiger-video-id613199732_2.mp4,pedaling,3,1
riding/flickr-1-9-2-2-4-4-2-4-8919224424_1.mp4,riding,3,0
balancing/getty-feet-walking-over-stone-rocks-overcoming-obstacles-step-by-step-one-video-id525179420_7.mp4,balancing,3,0
fencing/giphy-FSX8xwEHaTYmQ_5.mp4,fencing,3,1
planting/giphy-10dhgCObD67za_0.mp4,planting,3,1
reading/getty-birdseye-shot-of-one-young-man-reading-his-digital-tablet-over-the-video-id640426998_3.mp4,reading,4,2
knocking/getty-is-anyone-at-home-video-id525371510_2.mp4,knocking,3,1
snapping/giphy-xNReho3nOiipW_0.mp4,snapping,3,2
wrestling/getty-polar-bears-play-fighting-near-churchill-manitoba-canada-video-id141583822_5.mp4,wrestling,3,1
laughing/yt-rGcMjNk4Oe8_35.mp4,laughing,5,0
standing/flickr-7-1-1-0-0-8-0-8-5371100808_32.mp4,standing,5,1
entering/getty-opening-security-door-with-access-card-video-id537852746_1.mp4,entering,3,1
sprinting/giphy-i00CsLVgTfTCU_2.mp4,sprinting,4,0
unpacking/getty-young-couple-moves-in-to-new-apartment-video-id456921612_7.mp4,unpacking,3,1
storming/yt-eyFx_Id5WGM_75.mp4,storming,3,1
balancing/getty-group-of-motorcyclists-ride-alongside-mountain-river-in-the-himalayas-video-id540822186_43.mp4,balancing,3,1
bouncing/giphy-j15T9Lh5EyXew_0.mp4,bouncing,3,1
stealing/vine-Stealing-cars-nigga-Muqtr75JvKb_1.mp4,stealing,9,0
working/vb-dentist-drilling-patients-teeth-in-clinic-slngikcveiyldoe7c_9.mp4,working,3,0
dragging/yt-LggvD1PjMD4_16.mp4,dragging,3,1
balancing/giphy-G9am2VfXWDvSE_1.mp4,balancing,4,0
filming/getty-photographer-films-with-two-cameras-at-cape-canaveral-video-id679483797_55.mp4,filming,3,1
measuring/getty-young-boy-being-weighed-on-scale-by-nurse-his-mother-sitting-on-chair-video-id683956472_38.mp4,measuring,3,1
smoking/getty-emissions-video-id473124041_14.mp4,smoking,3,1
brushing/getty-good-morning-video-id643402966_3.mp4,brushing,4,0
repairing/getty-asian-worker-using-soldering-iron-in-technology-industry-video-id579373780_17.mp4,repairing,5,1
rowing/yt-Fw94Yq07FOw_108.mp4,rowing,3,0
calling/vb-successful-man-calling-friend-or-business-partner-having-phone-conversation-sndjgn9zbj3s4enfk_2.mp4,calling,3,1
boating/yt-6RoMkx3ntD0_142.mp4,boating,3,0
balancing/getty-male-gymnast-exercise-on-parallel-bar-video-id852059946_8.mp4,balancing,3,0
raining/flickr-4-0-0-1-0-0-3-8-7240010038_4.mp4,raining,5,2
riding/getty-commercial-jet-flying-video-id9010-50_8.mp4,riding,3,0
combing/getty-craftsman-spreads-out-and-combs-a-bearskin-which-will-be-used-to-make-video-id1B012489_0025_16.mp4,combing,3,0
plugging/IvwcLqMip8k_678.mp4,plugging,3,1
smelling/vine-legacy-sucks-smelling-games-h0LE1xYM3uB_2.mp4,smelling,3,1
swinging/getty-swinging-light-bulb-video-id473019135_13.mp4,swinging,3,1
child+speaking/yt-YIMEsMt3pq4_45.mp4,child+speaking,4,0
playing/yt-2DHkyDxsNjA_153.mp4,playing,4,2
gripping/yt-037BxwE3UU4_6.mp4,gripping,3,0
sprinting/yt-hPObpbjKPpQ_120.mp4,sprinting,4,0
scratching/getty-itchy-meerkat-falling-over-kalahari-desert-south-africa-video-id157493922_4.mp4,scratching,4,0
turning/yt-b6ys8As_of8_42.mp4,turning,3,0
jumping/yt-MqGv8Z7MM8A_43.mp4,jumping,3,2
mowing/getty-lawn-mower-hd-video-id450353425_5.mp4,mowing,3,0
swinging/getty-girl-having-fun-swinging-on-tree-swing-video-id478466576_6.mp4,swinging,3,1
blocking/yt-zv3AMpUYz0c_45.mp4,blocking,3,1
drawing/yt-QzrMEIWOlso_18.mp4,drawing,3,0
plugging/vb-close-up-of-plugging-and-unplugging-a-usb-flash-drive-in-a-computer-bgqehn4deiybf27p2_2.mp4,plugging,3,0
juggling/giphy-CQvPssX2z3nkQ_0.mp4,juggling,3,0
throwing/yt-ie43FFetHFU_57.mp4,throwing,4,2
snapping/yt-FB7tcTA6X9Y_1.mp4,snapping,3,1
fishing/yt-Yr_QP9RJ9IY_239.mp4,fishing,3,0
pedaling/getty-athletes-compete-on-the-first-cycle-leg-in-the-individual-two-day-video-id161578523_14.mp4,pedaling,3,0
boating/yt-HaaqKgmN-Lw_307.mp4,boating,3,0
laughing/flickr-8-9-6-9-0-1-2-3-5089690123_23.mp4,laughing,3,0
spinning/giphy-Ue4HUH3NOBmDu_0.mp4,spinning,3,0
sprinkling/getty-watering-the-plants-video-id696124846_9.mp4,sprinkling,4,0
bouncing/getty-basketball-player-dribbles-and-dunks-in-an-empty-basketball-gym-video-id659009027_8.mp4,bouncing,3,0
entering/getty-businessman-boards-a-yacht-video-id595520801_14.mp4,entering,5,1
tripping/getty-male-soccer-player-tripping-opponent-while-kicking-ball-at-night-video-id443-44_1.mp4,tripping,4,1
playing/flickr-7-8-0-0-9-8-5-8-14878009858_55.mp4,playing,4,0
climbing/flickr-4-9-3-0-3-9-0-6-7749303906_5.mp4,climbing,3,0
unpacking/getty-senior-couple-moving-video-id483260169_11.mp4,unpacking,3,1
guarding/getty-indonesian-security-forces-take-security-measures-around-a-shopping-video-id505254724_47.mp4,guarding,3,1
raising/getty-logistics-operation-in-railroad-container-yard-video-id502717148_5.mp4,raising,3,1
sleeping/flickr-5-1-9-1-1-6-9-6-3951911696_7.mp4,sleeping,5,0
bowling/yt-kb0ENBoG9mw_2.mp4,bowling,3,0
washing/getty-hand-car-wash-video-id491523420_1.mp4,washing,3,0
buying/flickr-5-6-9-7-2-6-3-4-8556972634_51.mp4,buying,3,1
diving/getty-closeup-of-lion-fish-in-coral-reef-video-id538610680_3.mp4,diving,3,1
laughing/yt-VGoKu23DoJI_75.mp4,laughing,4,0
bathing/giphy-N4d4rmvZzSF7a_2.mp4,bathing,3,0
laughing/yt-Rs4NadHys8E_290.mp4,laughing,3,0
socializing/getty-close-up-on-a-talking-caucasian-woman-video-idtritrb12117_8.mp4,socializing,3,1
steering/getty-orange-and-green-stockcars-cross-finishline-red-racecar-trails-behind-video-id675787901_9.mp4,steering,3,0
combing/vb-the-girl-is-combing-her-sisters-hair-she-combs-her-hair-in-nature-be0gtu9axj1v2279y_14.mp4,combing,4,0
sketching/giphy-NpkXz6stnJBgA_0.mp4,sketching,3,0
rinsing/yt-uypCGipAFxU_177.mp4,rinsing,3,1
paying/getty-businessman-shopping-online-on-smart-phone-video-id623077136_2.mp4,paying,3,1
sprinting/yt-06XMUn9DTKc_35.mp4,sprinting,4,0
washing/yt-awK_qvvmqWA_17.mp4,washing,3,0
falling/giphy-dlrjsAoaafaNi_0.mp4,falling,4,0
punting/yt-8L5T9IP-BUE_116.mp4,punting,4,2
dancing/giphy-26BoEvanGQUZZY6eQ_0.mp4,dancing,4,0
tattooing/twitter-twitter_com_vicelanduk_status_862238266757611521_61.mp4,tattooing,3,0
squatting/getty-two-women-laugh-as-they-present-large-floral-bat-and-ball-to-chicago-video-id543636704_33.mp4,squatting,5,0
dunking/yt-KZUjYyXsR_I_193.mp4,dunking,3,1
unpacking/vb-Healthy-Caucasian-Girl-Unpacking-Fresh-Organic-Produce-Ds0nOHn_17.mp4,unpacking,3,1
bicycling/flickr-7-3-3-9-6-9-2-1-18873396921_9.mp4,bicycling,3,1
raising/giphy-tp3h5jcrIia2c_1.mp4,raising,3,1
carving/yt-mThUfYcea3I_23.mp4,carving,5,1
fueling/yt-T5ucyVj4lB4_61.mp4,fueling,7,0
child+singing/peeks-www_k_to_keek_v9Emeab_12.mp4,child+singing,3,0
clearing/giphy-l0HlJ02JmTgsDCEcU_4.mp4,clearing,3,1
carving/vine-carving-pumpkins-autumn-hXax6WehDTp_1.mp4,carving,4,0
drawing/yt-h8lZGF5hweo_55.mp4,drawing,3,0
giggling/getty-couple-taking-selfieman-kissing-woman-on-cheek-video-id463903310_7.mp4,giggling,3,1
constructing/getty-close-up-of-child-making-peanut-butter-and-jelly-sandwich-video-id160919715_7.mp4,constructing,5,2
working/yt-Sk46LL1QJfE_27.mp4,working,3,0
blowing/getty-dandelion-having-its-seeds-blown-off-auckland-new-zealand-video-id96427576_29.mp4,blowing,4,2
dragging/vb-Couple-in-snow-shoes-dragging-Christmas-Tree-through-the-snow-U2x5bEk_1.mp4,dragging,4,0
throwing/getty-group-of-kids-playing-holi-festival-on-roof-top-video-id140815094_2.mp4,throwing,3,1
slipping/yt-lRLQJMCOCx8_147.mp4,slipping,3,1
sawing/getty-carpenter-working-video-id619287050_4.mp4,sawing,3,1
sweeping/vine-sweeping-too-hard-Mhma1JWM6uj_1.mp4,sweeping,3,1
lifting/getty-father-with-son-climbing-on-his-back-slow-motion-video-id530776256_22.mp4,lifting,3,0
handwriting/getty-computer-keyboard-video-id514981030_9.mp4,handwriting,5,0
cheerleading/vine-MVb7hAUDMnj_1.mp4,cheerleading,3,1
kicking/yt-nAXoAxF_8tM_110.mp4,kicking,5,0
squinting/yt-1vnbc8PQDCk_473.mp4,squinting,3,1
snowing/yt-Z1N185E4gsk_27.mp4,snowing,4,2
stitching/yt--9QE84NQnsc_913.mp4,stitching,3,1
dancing/yt-2tDetCjqM5M_19.mp4,dancing,3,1
balancing/getty-man-working-with-physical-therapist-on-back-roller-video-id605990463_11.mp4,balancing,4,0
washing/giphy-R4eigYsKHROF2_7.mp4,washing,4,0
plunging/yt-GAal7I11nsc_1.mp4,plunging,3,1
boarding/flickr-2-9-8-4-2-4-8-3-11329842483_83.mp4,boarding,5,0
jumping/flickr-0-1-6-7-1-7-0-5-25801671705_109.mp4,jumping,3,0
signing/getty-doctors-handwriting-on-prescriptionsdolly-shot-video-id473081015_3.mp4,signing,3,0
raising/yt-RtE_yOAbElE_16.mp4,raising,3,0
fishing/flickr-0-5-4-9-3-2-2-0-3005493220_1.mp4,fishing,3,0
dining/getty-chopping-cherry-tomato-video-id509539389_4.mp4,dining,3,1
drawing/yt-h_E8a2gBBTQ_242.mp4,drawing,3,1
tapping/yt-MFOOsQXpHhs_1234.mp4,tapping,5,2
pitching/vine-Pitching-Expectation-vs-Reality-hrVFYlBqirJ_3.mp4,pitching,4,0
dining/getty-couples-in-restaurant-video-id807980960_1.mp4,dining,3,0
skating/flickr-1-2-6-6-2-2-0-2-4012662202_13.mp4,skating,5,1
pushing/yt-zLKPSdvEpiE_9.mp4,pushing,3,1
combing/vine-MWUVKd50qd9_2.mp4,combing,3,0
unloading/getty-army-landing-craft-units-coming-from-okinawa-japan-carrying-to-video-id516023972_1.mp4,unloading,4,0
smelling/vine-MFOgEKjb6dw_1.mp4,smelling,3,1
flooding/yt-Op108SAzoaI_651.mp4,flooding,3,1
protesting/getty-anticoup-demonstrators-shout-slogans-and-flash-rabaa-sign-as-they-at-video-id453721320_67.mp4,protesting,3,0
mopping/yt-7DoqinbB2gs_172.mp4,mopping,3,1
smoking/giphy-q2cC29hh8EUy4_0.mp4,smoking,3,0
barking/yt-C81DfMUHAoI_6.mp4,barking,3,0
blowing/giphy-LantC4UGY6O3K_5.mp4,blowing,3,1
stretching/getty-medium-video-id556898795_5.mp4,stretching,3,1
combusting/yt-cilvOCBXI1c_5.mp4,combusting,3,1
boating/yt-1ooPnWTwSvo_104.mp4,boating,3,0
stomping/yt-5MhN3WYfahA_273.mp4,stomping,3,1
adult+male+speaking/getty-laughing-businessman-and-businesswoman-in-team-meeting-in-office-video-id635790794_3.mp4,adult+male+speaking,3,0
piloting/getty-combat-helicopter-firing-unguided-missiles-video-id608863208_8.mp4,piloting,3,1
blocking/yt-T0sVQcTbOpw_1.mp4,blocking,4,2
pointing/getty-architects-brainstorming-about-project-video-id621013242_5.mp4,pointing,3,1
poking/yt-loBAzLrbPEI_434.mp4,poking,3,1
rocking/yt-SkTt9k4Y-a8_197.mp4,rocking,4,2
praying/getty-child-playing-in-the-church-with-the-candles-video-id505782664_1.mp4,praying,4,2
sketching/yt-SlToLklthes_137.mp4,sketching,4,0
peeling/yt-UJp7gjss9CI_4.mp4,peeling,4,0
raining/yt-94UyCJK8xHM_70.mp4,raining,3,1
frying/fe3UFRXrASo_37.mp4,frying,3,1
stitching/getty-weaving-thailand-video-id515705817_16.mp4,stitching,3,1
placing/getty-close-up-of-a-nurse-placing-on-rubber-gloves-video-idabhe129_2.mp4,placing,5,2
adult+female+singing/yt-FoP2de0Y5TQ_67.mp4,adult+female+singing,3,0
bathing/yt-D_x73bdGhV4_50.mp4,bathing,3,0
blowing/getty-young-man-wearing-giant-head-video-id102704548_8.mp4,blowing,3,1
crouching/getty-girl-burying-doll-in-sand-st-simons-island-georgia-usa-video-id95743628_10.mp4,crouching,3,1
standing/yt-2opOWwE4DG0_76.mp4,standing,3,0
cheerleading/yt-bolmLbCTtfU_75.mp4,cheerleading,4,1
unloading/getty-symmetrical-container-cranes-unloading-ships-at-dusk-video-id618402572_27.mp4,unloading,5,2
slipping/peeks-www_k_to_keek_5eVpaab_28.mp4,slipping,3,1
barbecuing/yt-GbcMeGVUILg_170.mp4,barbecuing,3,1
balancing/yt-TcEj0GIOCTI_385.mp4,balancing,3,1
baking/getty-artisanal-bakery-video-id640383394_6.mp4,baking,3,1
handwriting/getty-medium-shot-young-girl-writing-with-pencil-video-id949-28_2.mp4,handwriting,4,0
welding/getty-exterior-shots-of-man-sitting-down-and-welding-piece-of-metal-into-video-id172816348_3.mp4,welding,5,1
crafting/yt-_QyqaBzMzKc_249.mp4,crafting,3,1
whistling/yt-BZCSrQsVApU_54.mp4,whistling,4,0
skiing/yt-URp94iSko4w_1.mp4,skiing,4,0
laughing/yt-19fzJtAYWc0_58.mp4,laughing,3,1
studying/getty-little-girl-and-her-mom-on-digital-tablet-video-id506799489_7.mp4,studying,4,0
brushing/yt-nhIbRqRU6h8_38.mp4,brushing,4,2
pointing/giphy-3o6Zt5H1zmLXHVPFew_0.mp4,pointing,3,1
lecturing/getty-business-colleagues-attending-presentation-in-room-video-id543705286_6.mp4,lecturing,4,2
waking/getty-lazy-couple-video-id146426266_4.mp4,waking,3,1
discussing/yt-tjA2ilA7gRg_296.mp4,discussing,3,0
spinning/yt-djurlioRUZ8_11.mp4,spinning,3,0
rubbing/getty-reconstruction-of-merlin-staring-into-a-bonfire-video-id1B012514_059_7.mp4,rubbing,4,0
mopping/vb-medium-tracking-panning-shot-of-woman-mopping-kitchen-floor--cedar-hills-utah-united-states-ry72qsbhipoa3nda_3.mp4,mopping,3,0
singing/giphy-9xDc70ByIabXq_0.mp4,singing,3,1
rowing/yt-uLpd9aWvA_U_43.mp4,rowing,3,1
tuning/giphy-7yYyLARLmvQCQ_0.mp4,tuning,3,1
telephoning/getty-kid-using-smart-phone-with-coloured-background-video-id647585898_3.mp4,telephoning,3,0
watering/getty-macro-shot-of-the-wet-apple-blossom-video-id477499978_22.mp4,watering,3,1
stroking/getty-young-woman-petting-balinese-cat-in-living-room-video-id1260-138_9.mp4,stroking,4,0
smelling/vine-My-niece-is-a-punk-Smelling-them-flowers-MJ5XVAgdvK5_3.mp4,smelling,3,1
interviewing/giphy-qsgqJYCSVQBA4_2.mp4,interviewing,3,0
hugging/getty-grandmother-and-granddaughter-sitting-and-hugging-together-on-windy-video-id156611114_1.mp4,hugging,3,0
playing+videogames/giphy-sjrT45hwtO5c4_5.mp4,playing+videogames,3,0
plugging/getty-mic-plug-video-id473243553_7.mp4,plugging,3,1
swinging/flickr-6-9-1-3-8-1-0-9-3869138109_1.mp4,swinging,4,0
rolling/giphy-JOtYozH6sm1Tq_0.mp4,rolling,3,0
crying/giphy-Hi2zvNbyWsFaM_1.mp4,crying,4,0
swimming/ibIR29bBQlU_105.mp4,swimming,3,0
signing/giphy-26DOzFZfDMnYRzuJG_0.mp4,signing,3,0
talking/wc-sfryNIUbGxD6_34.mp4,talking,3,0
packaging/yt-2Rx5iicGHXY_70.mp4,packaging,4,0
fishing/yt-7RsQQ74fugk_258.mp4,fishing,3,0
singing/getty-musicians-performing-on-stage-provo-utah-usa-video-id139323698_6.mp4,singing,3,0
selling/getty-burger-chef-serving-customer-video-id606324646_3.mp4,selling,3,1
shopping/getty-woman-shopping-for-clothes-in-boutique-sante-fe-new-mexico-usa-video-id101625302_21.mp4,shopping,3,1
crawling/getty-time-lapse-group-of-snails-move-over-stone-slab-all-exit-frame-except-video-id143265984_19.mp4,crawling,3,0
stirring/getty-mother-and-son-baking-cookies-in-kitchen-video-id684252118_3.mp4,stirring,3,1
emptying/yt-zdRTqdldmXA_41.mp4,emptying,4,2
cutting/1PiWJa4hbwQ_100.mp4,cutting,5,2
lecturing/getty-business-people-in-meeting-room-video-id478649932_3.mp4,lecturing,3,0
knitting/yt-OiucyJzR8po_118.mp4,knitting,3,0
swinging/flickr-6-1-2-7-4-7-3-2-25961274732_16.mp4,swinging,4,0
smashing/giphy-zrdUjl6N99nLq_0.mp4,smashing,3,0
fishing/getty-deep-sea-fishing-man-hauls-large-fish-into-boat-man-reeling-quickly-video-id98020016_2.mp4,fishing,5,3
smelling/getty-courious-piglet-in-the-barn-video-id181844121_1.mp4,smelling,3,0
